sysTime,roll,pitch,yaw,ax,ay,az
4:23:52:33:591731,68.08,67.61,17.95,0.85,0.41,0.2
4:23:52:33:591843,68.38,68.47,18.72,0.93,0.31,0.14
4:23:52:33:591955,68.48,68.91,18.89,0.93,0.32,0.13
4:23:52:33:592051,68.51,68.57,18.95,0.93,0.33,0.09
4:23:52:33:592258,67.92,67.31,17.09,0.84,0.44,0.21
4:23:52:33:592355,68.57,69.4,18.69,0.97,0.25,0.1
4:23:52:33:592450,68.85,68.29,17.95,0.87,0.39,0.2
4:23:52:33:592546,69.03,68.41,18.42,0.94,0.31,0.09
4:23:52:33:592643,68.92,69.2,18.3,0.94,0.31,0.1
4:23:52:34:592753,68.18,68.09,17.28,0.89,0.37,0.15
4:23:52:34:592849,68.49,69.58,18.34,0.96,0.27,0.11
4:23:52:34:593441,67.4,67.96,15.83,0.87,0.39,0.2
4:23:52:34:593538,67.31,68.54,16.07,0.93,0.3,0.13
4:23:52:34:593633,67.29,68.99,16.02,0.94,0.31,0.11
4:23:52:35:593761,66.54,68.31,14.67,0.9,0.36,0.14
4:23:52:35:593857,66.39,69.64,15.24,0.94,0.29,0.14
4:23:52:35:593954,66.85,68.93,15.26,0.91,0.35,0.17
4:23:52:35:594049,66.54,68.93,14.91,0.94,0.31,0.1
4:23:52:35:594257,65.56,67.91,12.91,0.87,0.39,0.19
4:23:52:35:594353,65.61,69.4,13.97,0.96,0.26,0.14
4:23:52:35:594449,65.93,68.27,13.5,0.89,0.36,0.16
4:23:52:35:594560,65.79,67.78,13.53,0.92,0.34,0.12
4:23:52:35:594640,65.65,68.53,13.92,0.94,0.31,0.13
4:23:52:36:594753,65.09,67.37,12.55,0.87,0.39,0.19
4:23:52:36:594848,65.41,68.86,13.96,0.94,0.28,0.14
4:23:52:36:595456,67.17,68.46,16.3,0.87,0.37,0.21
4:23:52:36:595553,68.59,69.38,19.29,0.94,0.31,0.07
4:23:52:36:595648,69.67,69.32,19.85,0.91,0.33,0.15
4:23:52:37:595760,69.16,67.85,18.72,0.91,0.37,0.07
4:23:52:37:595856,68.65,68.52,18.22,0.93,0.33,0.15
4:23:52:37:595952,69.4,67.94,19.0,0.9,0.38,0.12
4:23:52:37:596047,69.89,70.66,21.08,0.97,0.27,0.06
4:23:52:37:596256,69.46,70.17,19.52,0.96,0.27,0.1
4:23:52:37:596351,69.05,67.75,17.79,0.86,0.41,0.18
4:23:52:37:596447,68.66,69.65,17.9,0.99,0.24,0.08
4:23:52:37:596543,68.54,67.94,17.3,0.84,0.42,0.22
4:23:52:37:596639,68.08,70.12,17.81,0.99,0.22,0.08
4:23:52:38:596751,68.12,69.29,17.3,0.89,0.35,0.18
4:23:52:38:596847,68.27,69.75,18.61,0.95,0.29,0.08
4:23:52:38:597454,64.32,72.51,14.5,0.96,0.25,0.12
4:23:52:38:597566,66.02,70.61,15.88,0.87,0.36,0.16
4:23:52:38:597646,65.15,72.02,15.84,0.98,0.21,0.11
4:23:52:39:597742,66.23,71.28,16.43,0.89,0.34,0.16
4:23:52:39:597838,64.99,71.89,15.14,0.97,0.25,0.06
4:23:52:39:597950,63.26,72.07,12.29,0.94,0.29,0.13
4:23:52:39:598062,62.79,70.89,11.36,0.9,0.32,0.14
4:23:52:39:598254,64.9,71.14,14.05,0.87,0.34,0.21
4:23:52:39:598350,65.33,72.33,14.82,0.99,0.21,0.09
4:23:52:39:598446,65.11,71.35,14.05,0.95,0.26,0.14
4:23:52:39:598542,65.26,70.7,14.02,0.93,0.31,0.14
4:23:52:39:598653,65.64,71.68,14.87,0.94,0.27,0.11
4:23:52:40:598749,65.32,70.41,13.76,0.87,0.35,0.19
4:23:52:40:598845,64.91,71.79,13.63,0.97,0.23,0.11
4:23:52:40:599453,63.48,71.48,11.3,0.93,0.29,0.14
4:23:52:40:599549,62.83,71.42,10.57,0.95,0.26,0.12
4:23:52:40:599660,62.96,72.3,10.58,0.93,0.26,0.13
4:23:52:41:599757,62.02,70.66,9.02,0.86,0.36,0.24
4:23:52:41:599852,62.49,72.63,10.78,0.99,0.19,0.1
4:23:52:41:599949,63.5,71.16,11.39,0.91,0.32,0.15
4:23:52:41:600044,62.93,71.72,11.21,0.97,0.24,0.1
4:23:52:41:600252,62.08,71.18,9.51,0.9,0.31,0.2
4:23:52:41:600348,61.14,72.98,8.98,0.97,0.21,0.14
4:23:52:41:600444,61.3,73.28,9.04,0.93,0.27,0.12
4:23:52:41:600540,59.72,73.14,6.77,0.95,0.23,0.15
4:23:52:41:600636,58.57,72.73,5.12,0.93,0.24,0.18
4:23:52:42:600748,58.72,73.21,5.67,0.94,0.23,0.15
4:23:52:42:600843,58.91,74.27,6.52,0.96,0.2,0.15
4:23:52:42:601452,61.99,73.35,9.55,0.94,0.25,0.13
4:23:52:42:601547,60.37,73.73,7.52,0.95,0.23,0.14
4:23:52:42:601643,59.69,74.77,7.36,0.96,0.21,0.12
4:23:52:43:601754,60.27,74.44,7.83,0.93,0.24,0.13
4:23:52:43:601851,58.69,75.14,6.39,0.96,0.2,0.13
4:23:52:43:601931,58.08,75.23,5.87,0.95,0.21,0.13
4:23:52:43:602043,58.42,75.2,6.4,0.95,0.22,0.13
4:23:52:43:602251,58.24,75.8,6.38,0.95,0.21,0.12
4:23:52:43:602331,57.26,76.49,5.24,0.94,0.21,0.14
4:23:52:43:602459,55.47,77.86,3.39,0.96,0.16,0.11
4:23:52:43:602554,53.95,77.95,1.06,0.95,0.18,0.13
4:23:52:43:602651,50.89,78.16,-2.83,0.97,0.14,0.13
4:23:52:44:602746,49.24,78.72,-4.54,0.97,0.14,0.11
4:23:52:44:602843,48.49,78.29,-5.75,0.96,0.17,0.13
4:23:52:44:603450,35.39,80.37,-21.02,0.96,0.09,0.15
4:23:52:44:603546,35.71,80.23,-20.88,0.96,0.1,0.13
4:23:52:44:603658,35.18,80.27,-21.48,0.97,0.09,0.14
4:23:52:45:603753,34.16,80.49,-22.48,0.97,0.08,0.14
4:23:52:45:603865,33.3,80.7,-23.4,0.97,0.08,0.13
4:23:52:45:603961,33.17,80.67,-23.8,0.98,0.09,0.14
4:23:52:45:604058,33.6,80.99,-23.56,0.98,0.08,0.11
4:23:52:45:604250,41.02,80.14,-15.84,0.96,0.12,0.12
4:23:52:45:604345,46.99,79.73,-9.61,0.96,0.14,0.12
4:23:52:45:604457,52.73,78.97,-2.95,0.97,0.14,0.1
4:23:52:45:604553,55.62,77.16,-0.22,0.95,0.18,0.14
4:23:52:45:604649,57.03,76.5,1.43,0.96,0.19,0.1
4:23:52:46:604745,58.3,75.66,2.92,0.97,0.19,0.12
4:23:52:46:604856,60.36,74.01,5.2,0.95,0.23,0.14
4:23:52:46:605448,73.93,62.47,20.83,0.88,0.42,0.13
4:23:52:46:605560,73.86,62.23,21.14,0.87,0.45,0.14
4:23:52:46:605656,74.14,61.01,21.31,0.87,0.45,0.12
4:23:52:47:605752,73.6,60.3,20.89,0.87,0.45,0.15
4:23:52:47:605848,73.62,59.26,21.33,0.82,0.53,0.15
4:23:52:47:605944,73.52,59.32,21.68,0.88,0.44,0.13
4:23:52:47:606055,74.1,57.54,22.38,0.8,0.57,0.11
4:23:52:47:606263,75.07,55.52,24.05,0.81,0.56,0.12
4:23:52:47:606359,75.08,55.38,24.55,0.81,0.55,0.14
4:23:52:47:606456,75.46,55.57,25.24,0.82,0.55,0.13
4:23:52:47:606552,75.12,55.66,25.37,0.81,0.55,0.15
4:23:52:47:606648,74.64,56.11,25.29,0.84,0.5,0.15
4:23:52:48:606759,75.01,56.21,25.97,0.81,0.55,0.13
4:23:52:48:606855,74.19,57.34,25.89,0.83,0.53,0.11
4:23:52:48:607462,73.97,62.21,26.98,0.87,0.46,0.12
4:23:52:48:607559,73.65,63.36,26.64,0.89,0.42,0.12
4:23:52:48:607639,72.36,65.01,24.65,0.89,0.41,0.14
4:23:52:49:607735,70.38,67.36,22.08,0.92,0.35,0.14
4:23:52:49:607862,68.42,69.79,19.19,0.94,0.29,0.14
4:23:52:49:607958,67.38,70.63,18.09,0.93,0.28,0.12
4:23:52:49:608038,68.64,71.26,20.0,0.95,0.27,0.11
4:23:52:49:608246,68.87,71.99,21.83,0.95,0.27,0.11
4:23:52:49:608358,69.09,71.87,21.27,0.94,0.29,0.12
4:23:52:49:608454,69.34,71.76,21.05,0.93,0.29,0.13
4:23:52:49:608550,69.85,71.84,20.95,0.93,0.28,0.1
4:23:52:49:608646,70.19,72.12,20.85,0.94,0.27,0.13
4:23:52:50:608742,70.38,72.27,20.64,0.95,0.27,0.11
4:23:52:50:608854,70.51,71.88,20.65,0.94,0.27,0.1
4:23:52:50:609445,69.49,68.23,17.5,0.92,0.33,0.13
4:23:52:50:609557,69.87,67.24,17.48,0.9,0.37,0.13
4:23:52:50:609637,69.89,66.63,17.21,0.9,0.38,0.14
4:23:52:51:609749,69.84,66.26,17.13,0.9,0.37,0.14
4:23:52:51:609861,70.06,65.76,17.4,0.9,0.38,0.14
4:23:52:51:609957,70.2,65.6,17.68,0.91,0.37,0.14
4:23:52:51:610053,70.09,65.44,17.73,0.9,0.39,0.13
4:23:52:51:610277,70.14,65.17,17.85,0.9,0.39,0.14
4:23:52:51:610357,70.15,65.08,17.91,0.89,0.4,0.14
4:23:52:51:610452,70.07,65.13,17.97,0.9,0.39,0.14
4:23:52:51:610549,70.11,65.12,18.05,0.9,0.39,0.14
4:23:52:51:610644,70.08,65.15,18.09,0.9,0.39,0.14
4:23:52:52:610756,69.95,65.23,18.07,0.89,0.39,0.14
4:23:52:52:610852,69.93,65.34,18.13,0.9,0.38,0.14
4:23:52:52:611444,70.07,65.14,18.79,0.89,0.39,0.14
4:23:52:52:611555,70.06,65.13,18.78,0.9,0.38,0.14
4:23:52:52:611652,70.09,65.07,18.83,0.9,0.39,0.14
4:23:52:53:611763,70.06,65.06,18.8,0.9,0.39,0.14
4:23:52:53:611859,70.05,65.12,18.78,0.89,0.39,0.14
4:23:52:53:611955,70.09,65.16,18.82,0.9,0.39,0.14
4:23:52:53:612051,70.07,65.15,18.79,0.89,0.39,0.14
4:23:52:53:612259,69.96,65.23,18.5,0.9,0.38,0.14
4:23:52:53:612355,69.93,65.01,18.28,0.89,0.39,0.14
4:23:52:53:612451,69.91,64.88,18.16,0.89,0.39,0.15
4:23:52:53:612547,69.83,64.93,18.1,0.89,0.39,0.14
4:23:52:53:612658,69.61,65.18,17.88,0.9,0.37,0.15
4:23:52:54:612755,69.73,64.86,17.94,0.89,0.39,0.15
4:23:52:54:612851,69.94,64.68,18.21,0.89,0.4,0.14
4:23:52:54:613458,69.57,64.95,18.83,0.89,0.39,0.14
4:23:52:54:613554,69.57,64.93,18.87,0.89,0.39,0.14
4:23:52:54:613650,69.54,64.98,18.96,0.89,0.39,0.14
4:23:52:55:613762,69.54,64.99,19.04,0.89,0.39,0.15
4:23:52:55:613858,69.57,64.98,19.1,0.89,0.39,0.14
4:23:52:55:613954,69.52,65.04,19.08,0.89,0.39,0.14
4:23:52:55:614050,69.44,65.07,19.06,0.89,0.39,0.14
4:23:52:55:614258,69.39,65.17,19.09,0.9,0.39,0.14
4:23:52:55:614354,69.39,65.18,19.09,0.9,0.38,0.14
4:23:52:55:614449,69.54,65.06,19.15,0.89,0.39,0.15
4:23:52:55:614546,70.06,64.83,19.35,0.89,0.39,0.13
4:23:52:55:614657,70.15,64.77,19.31,0.89,0.4,0.13
4:23:52:56:614754,69.91,65.58,18.71,0.88,0.39,0.15
4:23:52:56:614849,70.69,67.61,19.81,0.93,0.31,0.11
4:23:52:56:615457,104.61,60.59,37.47,0.83,0.48,-0.15
4:23:52:56:615553,105.19,59.98,38.95,0.88,0.49,-0.18
4:23:52:56:615649,105.81,59.23,40.63,0.97,0.55,-0.22
4:23:52:57:615761,109.5,56.73,44.32,0.84,0.59,-0.28
4:23:52:57:615856,104.18,56.35,42.54,0.83,0.55,-0.12
4:23:52:57:615952,97.26,56.11,38.18,0.77,0.57,-0.12
4:23:52:57:616064,91.0,57.09,33.82,0.85,0.55,-0.01
4:23:52:57:616256,81.49,59.87,29.8,0.87,0.55,0.01
4:23:52:57:616352,80.22,60.88,29.28,0.86,0.48,0.08
4:23:52:57:616448,80.03,60.63,28.87,0.83,0.47,0.06
4:23:52:57:616560,80.56,60.87,29.04,0.86,0.49,0.07
4:23:52:57:616656,82.02,60.78,29.95,0.86,0.51,0.05
4:23:52:58:616752,82.28,60.38,30.14,0.83,0.49,0.04
4:23:52:58:616848,82.3,60.41,31.01,0.85,0.47,0.07
4:23:52:58:617455,69.29,70.03,17.86,0.94,0.28,0.09
4:23:52:58:617535,53.0,76.07,3.51,0.95,0.21,0.14
4:23:52:58:617663,32.38,79.78,-15.05,0.97,0.14,0.13
4:23:52:59:617759,15.36,82.77,-31.15,0.98,0.08,0.22
4:23:52:59:617870,6.84,86.38,-41.37,0.98,0.02,0.08
4:23:52:59:617951,143.8,87.95,97.36,0.18,0.32,0.3
4:23:52:59:618063,129.49,87.35,82.17,0.98,0.04,-0.04
4:23:52:59:618255,104.12,82.64,55.57,0.98,0.13,-0.03
4:23:52:59:618351,101.34,80.71,53.1,0.98,0.2,-0.0
4:23:52:59:618463,101.57,80.64,52.72,0.97,0.18,-0.04
4:23:52:59:618542,102.14,80.64,52.72,0.97,0.17,-0.03
4:23:52:59:618654,102.43,80.6,52.51,0.97,0.16,-0.03
4:23:53:0:618750,102.71,80.61,52.33,0.97,0.15,-0.04
4:23:53:0:618846,102.86,80.61,52.03,0.97,0.15,-0.03
4:23:53:0:619454,102.95,80.71,50.31,0.98,0.14,-0.04
4:23:53:0:619550,102.83,80.73,50.02,0.98,0.15,-0.03
4:23:53:0:619662,102.84,80.74,49.82,0.97,0.15,-0.03
4:23:53:1:619757,102.85,80.76,49.67,0.98,0.15,-0.04
4:23:53:1:619853,102.82,80.78,49.5,0.97,0.15,-0.03
4:23:53:1:619950,102.71,80.78,49.24,0.97,0.15,-0.03
4:23:53:1:620061,102.7,80.8,49.07,0.97,0.15,-0.04
4:23:53:1:620253,102.69,80.81,48.86,0.98,0.15,-0.04
4:23:53:1:620349,105.02,81.19,49.81,1.06,0.07,-0.2
4:23:53:1:620461,104.83,81.24,46.71,1.07,0.08,0.0
4:23:53:1:620557,102.64,81.1,44.28,0.98,0.11,-0.05
4:23:53:1:620637,102.38,81.08,44.22,0.96,0.18,-0.03
4:23:53:2:620748,102.17,81.08,44.18,0.98,0.13,-0.03
4:23:53:2:620861,102.04,81.08,44.22,0.97,0.16,-0.04
4:23:53:2:621452,90.48,72.42,36.42,1.05,0.25,-0.04
4:23:53:2:621564,87.02,60.19,42.83,0.84,0.45,-0.2
4:23:53:2:621662,84.76,50.27,46.03,0.72,0.66,0.1
4:23:53:3:621756,81.36,36.2,50.67,0.56,0.87,0.05
4:23:53:3:621852,82.22,24.98,56.61,0.43,0.96,0.15
4:23:53:3:621963,85.72,21.26,60.47,0.35,0.96,0.16
4:23:53:3:622060,88.48,18.27,64.76,0.34,1.06,-0.01
4:23:53:3:622252,92.06,12.89,73.36,0.12,0.97,-0.03
4:23:53:3:622363,92.21,12.2,79.34,0.09,1.03,-0.02
4:23:53:3:622460,91.21,9.47,84.74,-0.0,0.95,0.05
4:23:53:3:622555,89.83,6.88,89.37,0.01,1.05,-0.02
4:23:53:3:622651,91.48,7.76,92.27,0.02,1.01,-0.15
4:23:53:4:622763,91.01,6.06,97.82,-0.12,1.2,0.0
4:23:53:4:622859,91.46,0.12,103.55,-0.18,1.31,0.17
4:23:53:4:623450,138.11,-41.8,115.23,-0.59,0.46,-0.45
4:23:53:4:623548,142.09,-47.15,117.76,-0.7,0.33,-0.46
4:23:53:4:623643,144.03,-52.08,122.01,-0.82,0.27,-0.45
4:23:53:5:623754,144.94,-53.67,125.23,-0.77,0.33,-0.49
4:23:53:5:623850,145.09,-57.53,126.25,-0.79,0.24,-0.42
4:23:53:5:623946,135.78,-64.36,132.82,-0.85,0.34,-0.16
4:23:53:5:624043,106.42,-73.02,159.76,-0.99,0.24,0.12
4:23:53:5:624234,58.79,-72.2,-152.45,-1.03,0.03,0.47
4:23:53:5:624362,53.01,-70.97,-149.1,-0.97,0.02,0.54
4:23:53:5:624458,42.01,-70.28,-144.25,-0.89,0.16,0.45
4:23:53:5:624554,29.53,-67.78,-138.91,-0.85,0.11,0.54
4:23:53:5:624650,23.24,-64.48,-139.81,-0.87,0.14,0.49
4:23:53:6:624746,17.07,-60.77,-139.72,-0.91,0.13,0.58
4:23:53:6:624858,11.92,-59.21,-141.04,-0.78,0.06,0.6
4:23:53:6:625433,10.02,-52.69,-162.19,-0.81,0.26,0.59
4:23:53:6:625545,16.95,-55.78,-166.06,-0.91,0.22,0.59
4:23:53:6:625641,23.73,-59.35,-170.53,-0.81,0.3,0.29
4:23:53:7:625752,28.4,-60.49,-173.92,-0.87,0.3,0.4
4:23:53:7:625849,31.63,-61.27,-174.85,-0.9,0.34,0.39
4:23:53:7:625945,32.68,-62.65,-173.73,-0.86,0.3,0.36
4:23:53:7:626041,32.43,-62.52,-170.88,-0.85,0.28,0.32
4:23:53:7:626248,29.49,-59.78,-163.11,-0.91,0.27,0.43
4:23:53:7:626360,28.95,-59.07,-161.51,-0.86,0.34,0.44
4:23:53:7:626456,30.0,-58.2,-160.0,-0.83,0.37,0.47
4:23:53:7:626552,30.34,-57.37,-155.29,-0.82,0.41,0.47
4:23:53:7:626664,31.82,-57.15,-148.66,-0.81,0.41,0.51
4:23:53:8:626744,34.14,-56.2,-141.34,-0.76,0.34,0.48
4:23:53:8:626856,33.07,-55.74,-131.86,-0.78,0.31,0.5
4:23:53:8:627448,26.87,-55.66,-92.07,-0.85,0.18,0.49
4:23:53:8:627544,23.21,-56.09,-87.26,-0.84,0.25,0.56
4:23:53:8:627640,22.04,-56.71,-84.23,-0.82,0.29,0.53
4:23:53:9:627751,25.76,-58.41,-84.18,-0.86,0.29,0.66
4:23:53:9:627847,22.96,-62.37,-79.7,-0.78,0.4,0.74
4:23:53:9:627943,16.94,-65.91,-71.53,-0.63,0.42,0.43
4:23:53:9:628055,17.65,-67.11,-66.91,-0.54,0.3,0.43
4:23:53:9:628247,5.49,-58.21,-52.95,-0.8,0.4,0.67
4:23:53:9:628343,5.43,-58.68,-56.09,-0.79,0.44,0.71
4:23:53:9:628455,7.43,-63.42,-59.11,-0.77,0.42,0.62
4:23:53:9:628551,0.79,-65.6,-54.19,-0.77,0.45,0.89
4:23:53:9:628662,-2.89,-69.29,-48.79,-0.63,0.36,0.7
4:23:53:10:628743,1.38,-67.88,-47.81,-0.54,0.3,0.65
4:23:53:10:628838,0.44,-70.37,-40.13,-0.63,0.27,0.5
4:23:53:10:629446,8.78,-68.86,-29.22,-0.54,0.55,0.36
4:23:53:10:629542,-1.73,-72.96,-19.66,-0.46,0.73,0.42
4:23:53:10:629638,5.35,-76.1,-25.24,-0.57,0.79,0.68
4:23:53:11:629750,-9.17,-76.07,-11.16,-0.32,1.13,0.95
4:23:53:11:629845,-16.5,-66.88,2.94,-0.34,0.69,0.52
4:23:53:11:629942,-19.3,-60.2,15.83,-0.32,0.6,0.49
4:23:53:11:630038,-16.96,-50.76,24.49,-0.5,0.86,0.4
4:23:53:11:630246,-7.17,-37.22,43.13,-0.61,0.6,0.36
4:23:53:11:630357,2.06,-38.36,48.77,-0.72,0.55,0.43
4:23:53:11:630453,4.3,-38.44,58.36,-0.91,0.64,0.52
4:23:53:11:630550,7.8,-41.15,64.18,-0.83,0.59,0.42
4:23:53:11:630661,15.33,-42.94,67.29,-0.84,0.4,0.48
4:23:53:12:630758,17.76,-44.26,74.44,-0.76,0.47,0.37
4:23:53:12:630853,18.39,-45.52,82.56,-0.71,0.55,0.3
4:23:53:12:631445,33.82,-57.86,110.45,-0.86,0.57,0.28
4:23:53:12:631541,27.68,-69.08,113.49,-0.85,0.59,0.24
4:23:53:12:631637,4.33,-80.09,130.52,-0.86,0.6,0.25
4:23:53:13:631732,-89.13,-83.83,-142.45,-0.92,0.5,0.17
4:23:53:13:631844,-139.04,-79.57,-97.62,-0.86,0.37,0.11
4:23:53:13:631957,-147.85,-72.08,-95.53,-0.78,0.44,-0.01
4:23:53:13:632052,-151.68,-67.24,-98.26,-0.77,0.54,-0.16
4:23:53:13:632260,-141.18,-69.68,-120.04,-0.58,1.02,-0.37
4:23:53:13:632357,-122.48,-71.34,-135.4,-0.65,0.82,-0.27
4:23:53:13:632452,-98.07,-80.87,-153.34,-0.67,0.77,-0.11
4:23:53:13:632548,-35.2,-77.73,151.83,-0.78,0.7,-0.01
4:23:53:13:632644,-11.1,-71.93,136.71,-0.78,0.68,0.1
4:23:53:14:632741,4.63,-68.6,131.77,-0.81,0.63,0.05
4:23:53:14:632851,14.55,-65.07,132.39,-0.83,0.59,0.19
4:23:53:14:633443,27.0,-43.71,150.02,-0.73,0.7,0.43
4:23:53:14:633540,24.16,-38.73,155.29,-0.63,0.76,0.56
4:23:53:14:633635,20.64,-32.99,160.26,-0.52,0.73,0.57
4:23:53:15:633747,19.19,-30.24,164.33,-0.47,0.74,0.53
4:23:53:15:633859,13.28,-31.67,171.43,-0.53,0.5,0.6
4:23:53:15:633955,6.06,-34.23,176.37,-0.63,0.43,0.63
4:23:53:15:634067,6.23,-37.21,176.17,-0.68,0.46,0.66
4:23:53:15:634242,21.12,-42.22,166.77,-0.66,0.37,0.63
4:23:53:15:634340,17.31,-41.35,168.3,-0.74,0.4,0.68
4:23:53:15:634450,18.72,-43.53,165.07,-0.68,0.44,0.64
4:23:53:15:634546,23.38,-46.22,160.1,-0.64,0.49,0.56
4:23:53:15:634642,27.57,-47.16,158.27,-0.66,0.49,0.55
4:23:53:16:634738,30.05,-47.55,160.66,-0.69,0.44,0.54
4:23:53:16:634850,28.63,-47.49,166.48,-0.64,0.6,0.54
4:23:53:16:635441,44.77,-39.36,-154.21,-0.7,0.45,0.46
4:23:53:16:635538,43.42,-40.03,-147.41,-0.76,0.49,0.45
4:23:53:16:635649,42.57,-41.11,-145.04,-0.74,0.53,0.52
4:23:53:17:635745,43.1,-42.5,-145.06,-0.7,0.49,0.54
4:23:53:17:635841,43.84,-43.11,-145.69,-0.72,0.43,0.61
4:23:53:17:635937,45.09,-42.78,-147.04,-0.77,0.35,0.7
4:23:53:17:636049,44.47,-44.02,-148.54,-0.7,0.35,0.56
4:23:53:17:636257,42.8,-45.27,-150.34,-0.63,0.42,0.54
4:23:53:17:636353,43.67,-44.68,-150.46,-0.71,0.48,0.59
4:23:53:17:636449,44.6,-44.09,-149.35,-0.76,0.49,0.58
4:23:53:17:636560,46.61,-44.95,-150.97,-0.61,0.55,0.47
4:23:53:17:636656,48.3,-44.02,-150.53,-0.68,0.46,0.56
4:23:53:18:636753,46.79,-43.32,-149.69,-0.67,0.58,0.5
4:23:53:18:636848,47.08,-42.74,-149.6,-0.69,0.54,0.54
4:23:53:18:637456,46.22,-41.99,-158.45,-0.65,0.56,0.54
4:23:53:18:637552,46.76,-41.94,-159.91,-0.67,0.54,0.55
4:23:53:18:637648,47.53,-42.42,-161.52,-0.66,0.54,0.51
4:23:53:19:637744,47.11,-43.32,-161.92,-0.72,0.45,0.53
4:23:53:19:637840,45.86,-43.96,-164.36,-0.69,0.48,0.5
4:23:53:19:637952,45.37,-44.26,-169.66,-0.6,0.41,0.53
4:23:53:19:638032,42.24,-43.08,-172.72,-0.69,0.21,0.72
4:23:53:19:638239,28.55,-40.48,177.13,-0.71,0.36,0.78
4:23:53:19:638335,27.98,-39.14,171.11,-0.67,0.34,0.76
4:23:53:19:638431,30.44,-39.07,163.82,-0.66,0.33,0.72
4:23:53:19:638543,31.49,-40.49,160.28,-0.71,0.25,0.68
4:23:53:19:638639,30.83,-43.28,157.87,-0.63,0.28,0.69
4:23:53:20:638735,24.37,-43.52,158.83,-0.57,0.41,0.65
4:23:53:20:638847,19.33,-42.88,157.05,-0.63,0.5,0.7
4:23:53:20:639455,-6.56,-44.96,156.74,-0.66,0.24,0.65
4:23:53:20:639550,-4.84,-45.03,154.14,-0.62,0.29,0.84
4:23:53:20:639646,-4.79,-42.51,156.61,-0.68,0.17,0.86
4:23:53:21:639742,-11.01,-40.59,164.99,-0.65,0.2,0.81
4:23:53:21:639855,-10.66,-40.02,171.19,-0.5,0.22,0.78
4:23:53:21:639966,-11.84,-38.11,178.0,-0.6,0.09,0.6
4:23:53:21:640046,-10.79,-35.74,-178.85,-0.76,0.16,0.75
4:23:53:21:640254,-9.51,-37.14,-172.79,-0.7,0.12,0.64
4:23:53:21:640350,-10.14,-36.86,-169.85,-0.69,0.1,0.62
4:23:53:21:640446,-8.1,-36.73,-168.37,-0.7,0.0,0.54
4:23:53:21:640542,-8.66,-35.45,-167.79,-0.82,0.06,0.58
4:23:53:21:640638,-15.26,-36.45,-165.08,-0.81,0.35,0.96
4:23:53:22:640749,-22.51,-40.08,-159.01,-0.54,0.35,1.0
4:23:53:22:640861,-24.75,-40.64,-157.97,-0.42,0.23,0.71
4:23:53:22:641453,-4.17,-30.5,-140.54,-0.61,0.2,0.96
4:23:53:22:641549,0.03,-28.47,-131.96,-0.48,0.16,1.07
4:23:53:22:641645,4.78,-25.9,-125.23,-0.48,0.13,0.95
4:23:53:23:641756,6.65,-24.21,-120.3,-0.54,0.14,0.77
4:23:53:23:641852,8.75,-23.34,-116.82,-0.59,0.13,0.71
4:23:53:23:641948,11.55,-24.04,-115.27,-0.66,0.18,0.76
4:23:53:23:642060,13.14,-27.35,-115.18,-0.65,0.24,0.73
4:23:53:23:642252,16.88,-33.98,-115.33,-0.66,0.28,1.07
4:23:53:23:642348,18.38,-38.4,-116.27,-0.49,0.26,0.81
4:23:53:23:642444,17.74,-39.78,-118.36,-0.4,0.26,0.53
4:23:53:23:642540,15.44,-37.69,-117.91,-0.63,0.27,0.54
4:23:53:23:642637,14.32,-38.14,-120.06,-0.59,0.35,0.69
4:23:53:24:642747,16.65,-37.29,-122.5,-0.66,0.34,0.69
4:23:53:24:642860,18.01,-37.36,-124.83,-0.69,0.36,0.78
4:23:53:24:643451,21.96,-38.61,-118.01,-0.75,0.24,0.65
4:23:53:24:643547,20.87,-40.81,-115.19,-0.68,0.25,0.67
4:23:53:24:643643,19.62,-42.86,-113.48,-0.66,0.33,0.73
4:23:53:25:643739,15.71,-43.9,-110.28,-0.61,0.39,0.91
4:23:53:25:643851,13.0,-44.79,-106.7,-0.46,0.38,0.81
4:23:53:25:643947,11.83,-46.77,-102.49,-0.35,0.32,0.71
4:23:53:25:644043,10.41,-45.86,-96.46,-0.4,0.27,0.74
4:23:53:25:644251,9.69,-41.76,-89.06,-0.51,0.31,0.79
4:23:53:25:644362,11.6,-41.06,-88.19,-0.47,0.26,0.9
4:23:53:25:644458,13.75,-42.11,-88.88,-0.4,0.33,1.2
4:23:53:25:644554,16.38,-41.62,-88.27,-0.45,0.3,1.01
4:23:53:25:644651,19.0,-42.21,-87.07,-0.49,0.31,0.81
4:23:53:26:644747,19.27,-43.77,-83.32,-0.49,0.25,0.77
4:23:53:26:644842,22.88,-42.04,-81.05,-0.56,0.07,0.75
4:23:53:26:645434,17.86,-42.25,-122.48,-0.47,0.33,0.79
4:23:53:26:645545,15.03,-40.23,-131.1,-0.53,0.34,0.88
4:23:53:26:645658,16.53,-40.54,-142.34,-0.55,0.32,0.88
4:23:53:27:645754,19.41,-40.37,-152.48,-0.55,0.23,0.83
4:23:53:27:645850,20.21,-38.61,-158.41,-0.61,0.17,0.8
4:23:53:27:645946,21.47,-38.04,-161.97,-0.57,0.14,0.76
4:23:53:27:646041,20.2,-38.57,-161.64,-0.62,0.12,0.73
4:23:53:27:646249,14.51,-39.82,-153.97,-0.63,0.16,0.75
4:23:53:27:646345,11.9,-38.71,-149.7,-0.61,0.2,0.75
